@relation aux
@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute class {'1','2'}
@data
-0.349778,-0.497762,-0.026869,-0.592648,1.482738,0.040738,-1.305791,-0.876444,1.138167,-0.300233,'2'
0.526577,-0.170828,1.49609,1.538127,-1.471998,1.540569,-0.545607,-1.745844,-1.659952,0.479055,'2'
0.017582,0.562186,-1.33636,1.547054,-0.301634,0.740067,-0.890258,0.91632,-0.086299,0.990323,'2'
1.661046,1.583198,0.535625,1.491996,0.308566,0.768427,1.014032,1.462803,-1.527713,1.302223,'2'
-0.862436,-1.370534,0.705492,0.489666,0.716939,-0.675818,1.391972,1.320963,1.119742,-0.624934,'2'
-1.78311,-1.516826,-0.676834,1.592629,1.138624,-1.596396,-1.116114,-0.453823,-0.238063,-0.395502,'2'
-0.185718,-0.55029,0.563547,0.926906,0.757726,0.09173,-1.462585,0.144912,-0.837872,1.629127,'2'
-0.566618,-1.089859,0.553518,1.241714,-1.257246,-1.248687,-1.362919,1.153167,-1.122379,0.042501,'2'
-0.299798,-0.237833,0.246551,-0.928237,1.524768,-0.33408,-0.999692,0.232301,0.217724,0.499759,'2'
-0.171482,-0.613209,0.191405,0.982636,-0.501597,0.099462,1.193557,-0.86191,-0.709014,-0.93892,'2'
0.587921,0.65895,-0.528233,0.844195,-0.760342,1.159982,-0.781995,1.480424,-0.0214,0.668235,'1'
0.105324,0.713357,-0.927272,0.214253,-1.239357,-1.14156,0.027579,-1.550923,1.17003,1.5019,'1'
0.102015,-0.092063,0.575041,1.435802,-1.424125,-1.197626,-1.509013,-1.681415,0.096621,1.145959,'2'
0.884291,0.517609,0.913653,1.122457,-1.293537,0.800478,0.536222,-0.928912,-0.684992,-1.26493,'1'
1.303908,0.639196,1.473834,-1.233465,-1.15946,1.06939,1.476077,-1.660461,1.07459,0.351922,'1'
0.429049,1.108428,-0.735127,-1.472377,-0.998998,-0.737026,-0.492511,-0.608168,-0.117171,-0.630722,'1'
-0.186604,0.275292,-0.842153,0.829399,-0.775015,0.034669,1.125264,1.482082,-0.139032,1.360625,'2'
-1.337254,-0.983882,-1.172197,-0.232961,-0.278699,-1.458337,0.317599,-1.527502,-0.169161,1.226652,'2'
0.308025,0.029083,0.131716,-0.693222,-0.841464,-1.077378,0.855299,-0.936753,-0.915343,-0.554664,'1'
-1.940019,-1.663975,-1.118259,-0.061976,1.416276,1.177979,-0.580929,-0.075363,-0.482846,0.947888,'2'
-1.260152,-0.849382,-0.820733,-0.037004,0.530536,-0.644443,-0.076667,-0.541194,-1.009422,1.513032,'2'
-1.899522,-1.48511,-1.407122,-0.753301,-0.529602,0.93776,1.034167,1.24917,1.272305,-1.466126,'1'
-0.662675,-1.495941,1.342683,1.581201,0.606489,-1.14955,-0.682836,-1.109671,-1.415481,-0.73149,'2'
-1.083854,-1.481289,0.119015,-0.084147,1.30599,0.553747,1.097794,-1.007584,0.122756,0.866534,'2'
0.667924,1.021846,-0.455062,-0.331679,1.054344,0.670355,-0.090938,1.006606,0.514958,1.343683,'1'
1.442508,1.02762,0.889071,-1.671158,-0.420818,0.824093,-0.83141,1.240843,-0.735033,0.196235,'1'
0.483175,0.763985,-1.045567,-1.011404,1.178606,0.027288,0.688203,0.522474,0.88312,-1.01851,'1'
0.243024,-0.342931,0.806181,0.656521,1.080486,0.144727,-1.252645,1.249835,1.072304,1.435865,'2'
1.382209,1.2561,0.435718,-1.29309,-0.053196,1.413997,-1.495918,0.658275,-0.556381,-1.714989,'1'
0.340256,1.286594,-1.684329,1.373813,-1.661597,-0.942245,-0.030715,1.596595,-1.577902,1.410766,'1'
1.069284,0.724136,0.765279,-0.073291,-0.127845,1.019821,1.597012,-0.112977,-0.935433,0.079927,'1'
0.414671,0.803322,-0.881786,0.809458,-1.555483,-0.787881,-0.244992,1.044549,1.724147,-0.228393,'1'
-0.02456,-0.661856,0.963409,1.484094,-0.29465,-0.60975,-0.863861,-1.211152,1.556874,-0.639723,'2'
1.101548,1.489223,-0.415563,-0.117114,-0.6345,0.363461,0.47734,0.62202,1.360524,-0.244774,'1'
0.524504,-0.056277,1.284276,-1.148219,-0.331992,0.460241,-1.248817,-0.343253,1.187032,0.869068,'1'
1.680555,1.53452,0.122791,-0.822373,-1.715915,0.575309,0.715721,-0.679881,-0.152098,0.903261,'2'
0.176937,-0.103198,1.020673,0.207461,-0.552665,-1.274946,1.344994,-0.07086,-0.614036,0.038854,'2'
-1.302557,-1.426684,-0.049206,-0.923718,1.58845,-1.395073,-1.298203,0.806733,-1.22007,-1.050324,'1'
1.711402,1.389346,1.154743,0.317347,-0.080365,-1.481289,1.726837,0.82817,1.452307,-0.080339,'2'
0.408763,0.311086,-0.455748,-1.125374,0.08828,0.231561,-1.294419,1.573825,1.003891,-1.724553,'1'
-1.212547,-0.986868,-1.14216,-1.201694,-0.990251,-1.401476,-0.267106,1.165441,0.272072,1.298858,'1'
-2.44685,-1.765992,-1.512782,1.455984,1.247639,-0.618274,-0.250699,-0.136119,-1.444292,-0.875186,'2'
-0.327705,-1.158789,1.602487,-0.149922,-1.326086,-1.240903,0.566542,-1.340266,0.420863,0.33837,'2'
1.57176,1.126813,0.66525,1.645151,1.216931,0.586157,1.267967,0.245672,-1.263401,0.834561,'2'
-1.102274,-1.489966,0.646574,-0.657132,1.652845,-0.897666,1.192195,-1.685919,-0.738124,0.208873,'2'
-0.846383,-1.131232,0.190026,1.287471,0.579258,1.524341,-1.592807,0.179348,0.165113,1.622514,'2'
0.833831,0.295055,1.40256,1.419026,0.899476,-0.891099,0.93298,1.088819,-0.069084,0.194012,'1'
-0.880122,-0.74962,-0.219315,1.101101,-1.157197,-0.808712,-0.019756,-1.687557,-1.108661,-1.743608,'2'
-0.645361,-0.5947,-0.454401,-0.940151,-1.574567,0.472587,1.450319,1.066337,-0.316483,0.452579,'2'
-1.236281,-1.723212,0.778451,-0.253583,-0.34507,0.408201,0.49495,1.230253,-1.457203,0.956535,'1'
-0.494415,-0.045849,-0.677145,-0.956266,1.093131,-0.877295,1.447769,1.122568,0.730184,0.466791,'2'
0.999963,1.351321,0.05082,1.452415,0.519392,1.591481,0.318896,-1.376066,-1.603966,-1.553436,'1'
-0.89329,-1.299655,0.317508,-1.059948,0.652605,-0.561937,1.484477,0.067382,0.002042,0.194104,'1'
-0.239995,-0.507617,0.522091,-0.38501,-1.086214,-1.184564,0.290466,1.232799,-0.185193,-1.605983,'2'
0.564826,0.230897,0.286473,1.63652,1.166707,-0.415547,0.559693,-1.252717,-1.293787,0.618465,'1'
-0.639204,-1.10847,0.816463,1.654699,-0.72544,-1.134843,1.740397,1.401016,1.290603,1.201205,'2'
-0.319422,-0.714044,0.830203,1.380865,0.678849,0.721068,-1.09347,0.279103,-0.797513,1.05957,'2'
0.566601,-0.383512,1.589857,-0.664158,1.56026,-1.048902,-1.296348,-0.540495,-0.818609,1.186527,'2'
1.199337,0.556934,1.560192,-1.327218,0.027773,1.137259,-0.677872,-0.09939,0.798165,-1.228538,'1'
-0.532889,-0.988424,0.595858,1.54821,1.545405,-1.612936,-1.349266,1.390714,-0.272873,0.055011,'2'
-0.016928,0.149262,-1.019484,0.295455,0.968302,1.239803,-0.860788,-1.541319,0.639381,-0.218447,'2'
-0.221199,-1.117976,1.474806,-0.424408,1.172611,-1.37322,1.156989,-0.755586,-1.148416,-1.136917,'2'
0.229526,-0.001268,0.113368,1.098652,1.017306,-0.142799,-1.480939,-0.259959,0.200658,-1.317548,'2'
-1.019433,-0.833367,-0.83081,-0.052486,0.539136,0.481558,1.184928,0.167399,0.975505,-0.484295,'2'
-1.435967,-1.427805,-0.177337,-1.616053,1.026405,-0.641071,1.526952,0.095168,-0.600973,0.782179,'1'
1.349715,0.995029,1.226679,1.373698,0.561544,-1.365788,-0.742562,0.264742,0.60068,1.231185,'2'
0.510182,0.828094,-0.081311,-0.632717,-1.725506,1.807334,-0.741918,-1.139145,-0.935486,0.35936,'1'
-1.367053,-1.698235,-0.003784,0.769096,-1.091241,-1.619142,0.071347,-0.369607,1.10047,0.741885,'1'
0.064932,-0.819188,1.630556,0.666295,0.672466,-0.847503,0.199286,-1.665547,-0.022589,1.155536,'2'
-1.528719,-1.441229,-0.622414,-1.409638,-0.719867,1.22259,-0.408607,-1.259695,0.566144,-0.32575,'1'
1.502053,1.355038,0.42341,-1.228265,0.5231,1.499955,0.992076,0.895636,0.183536,0.376377,'2'
-1.225879,-1.549127,0.782203,0.372323,-1.458591,1.234879,0.229833,1.245369,0.408818,0.84388,'1'
-1.073967,-0.922459,-0.399485,0.394707,0.086165,0.494137,-1.109164,-0.316957,-0.066439,-0.614472,'2'
-1.140613,-0.706066,-0.919259,1.255252,-1.120114,0.296849,0.920167,-0.868212,0.533823,0.700948,'2'
-0.35892,-0.289839,-0.434685,-1.53473,-0.651101,-0.887549,1.667948,-1.246557,-0.152455,-1.305914,'2'
-0.952877,-1.478754,0.505369,-1.068385,1.408451,1.137768,-1.589487,0.613145,-1.256957,0.380416,'1'
-1.213194,-1.69973,1.028689,0.539694,1.083069,-0.300498,0.568863,1.166538,-0.087491,0.781628,'2'
0.875503,1.078034,-0.161818,0.898265,-1.542297,1.49719,1.162993,-1.382639,0.05305,1.147661,'1'
-1.652992,-1.754227,-0.164153,-0.148536,-1.296257,-1.517875,0.572146,-1.264979,-0.959506,0.596122,'1'
0.59027,1.31155,-1.287004,-0.643091,-0.216816,0.830075,0.045307,0.536184,-0.555507,-1.567727,'1'
-0.78965,-1.488814,1.408545,0.550084,0.219819,0.00393,1.23069,-0.205306,1.222595,0.293558,'2'
-1.137487,-1.132919,0.404936,0.185714,0.072771,1.377693,1.314588,-1.489686,0.020285,1.118304,'2'
1.200396,0.526996,1.651639,-0.353869,1.583644,0.278808,0.78508,0.561348,0.313742,1.622598,'1'
-0.052224,0.247879,-0.865295,-1.616951,-0.368937,1.567984,-0.08977,-0.282632,-0.38199,-1.408389,'1'
-1.15956,-1.517552,0.19213,-0.804261,-1.341477,0.511191,-1.310914,1.109675,1.389935,-0.11496,'1'
1.305742,0.787136,1.215003,-0.327199,0.892278,-1.642102,-0.825475,-1.478556,0.18835,-0.19304,'1'
0.32043,-0.523969,1.420339,-1.497401,1.092588,-1.443433,0.97415,-0.081742,-1.565778,0.051659,'2'
0.057377,-0.288409,0.834123,-0.775841,1.081374,-1.012809,0.212814,0.372962,-0.328663,-0.073719,'2'
1.911752,1.358704,1.519357,-0.562565,1.107963,-1.017924,-0.863104,1.175633,-1.468475,1.349236,'2'
0.608902,0.528834,0.649641,0.850314,-0.359329,0.242372,0.223923,0.720981,-0.447878,-0.075732,'1'
0.942084,0.376382,1.197007,0.99568,1.218368,0.602099,0.028083,0.405605,0.463546,-0.142357,'1'
1.06704,1.173182,0.424299,-0.518386,-0.354773,-0.019567,-1.193093,1.256986,-1.571223,-0.173429,'1'
1.36705,0.50324,1.246559,0.792619,-1.688122,-1.095253,-1.133367,1.586862,-0.939437,0.181015,'1'
-1.106171,-1.331444,-0.454541,-0.376108,1.359047,1.517257,-0.771886,0.108551,-0.728501,0.076508,'2'
0.613329,1.238081,-1.500312,1.007812,-0.217163,1.085222,-1.336487,-0.392138,0.216659,-1.140867,'1'
-0.000821,-0.506697,0.936367,-1.600015,-0.303484,-0.067485,1.464897,-0.241224,1.035828,1.348849,'2'
-2.139813,-1.81744,-1.048282,-0.455131,0.227929,0.704662,0.962742,1.46117,0.027262,-1.587302,'1'
1.109407,0.522029,1.411079,-0.17138,0.718944,-1.336573,1.409849,0.254833,-0.336965,0.474033,'1'
-0.444526,-1.036841,0.873704,-0.821786,-0.04772,-1.149006,-1.03611,-0.261632,-0.415669,1.311646,'2'
-1.541446,-1.54083,-0.22546,1.281635,0.397787,-1.285519,1.313019,-0.852862,-1.456169,0.03359,'2'
-0.329694,-0.803991,0.42172,0.05614,1.268854,-0.136169,-0.262298,-1.333257,-0.463015,0.725875,'2'
-0.346376,-0.701086,1.046241,0.751619,-1.577429,-0.837771,0.641028,0.864342,0.824702,-1.050333,'2'
-0.407317,-0.628297,0.293741,0.464128,-1.418133,1.201295,1.264679,0.031065,-0.188665,1.395496,'2'
-0.543394,0.082102,-1.281378,1.188245,0.043183,-1.425138,-0.558223,1.494747,1.137643,0.659778,'2'
0.759406,1.040859,-1.108327,1.12106,1.483595,-0.979647,1.131324,-0.572552,-0.474455,-0.496612,'1'
-1.901076,-1.061216,-1.545147,0.56659,0.204418,0.984253,0.47145,1.458451,-1.178464,-0.824733,'2'
0.288216,-0.016885,0.937028,0.76608,-1.735533,-1.32378,-0.749125,1.61948,-0.678596,-1.495224,'2'
-1.593908,-1.088254,-1.225324,0.509321,1.104877,-1.044656,1.226914,1.121828,-1.373269,0.20587,'2'
0.479845,0.038127,0.719427,0.812224,0.254513,-0.864582,0.472904,0.365065,0.345221,-0.759273,'2'
0.158101,1.052337,-1.680749,0.815804,-1.030894,-0.091307,-1.466895,0.822982,-0.589826,0.756209,'1'
1.035129,1.459629,-0.58192,-0.846933,-1.441937,0.007296,0.489984,-1.403516,1.353842,1.329621,'1'
0.755241,0.127739,1.511284,-1.11135,0.265918,-0.302635,0.188047,-0.768894,-0.911907,-0.575661,'1'
2.088898,1.392697,1.187436,-0.175881,0.453827,-0.213738,-1.630484,-1.579477,-0.639909,-0.352833,'2'
-0.520667,-1.242895,1.595269,1.637201,1.19584,-1.214167,-1.421489,-0.894661,1.242079,1.347315,'2'
0.750589,1.482638,-1.140241,-0.075984,-0.703845,-0.160247,1.684461,-1.251095,-1.617026,-0.517964,'1'
0.506327,0.554592,-0.37817,-0.30932,-1.230362,0.597738,-1.337211,-0.85336,1.740415,-1.285786,'1'
-0.172631,0.086577,-0.397999,-1.610299,-0.503342,1.117804,0.774102,0.815612,-1.091519,1.677504,'1'
0.271213,1.187095,-1.479636,0.322614,-1.567478,-0.024267,1.368295,-1.171383,0.150807,1.509132,'1'
-1.644271,-1.022765,-1.649841,-0.972209,0.73846,0.509258,-1.110475,1.501651,-0.431453,0.606079,'2'
-0.349239,0.391263,-0.374822,0.800359,1.1234,-1.533129,1.673667,-0.686974,1.50065,-1.678938,'2'
-0.626976,0.059239,-1.497586,-0.659919,-1.438975,-1.049927,1.45858,1.600049,0.201456,-0.854484,'2'
-1.183183,-1.740459,1.032758,0.651636,0.288921,0.900705,0.923391,1.259647,0.571404,0.505418,'1'
-0.550193,-1.027753,0.62652,-0.178984,1.614169,1.805072,-0.976703,1.157178,0.669846,0.002802,'2'
0.382395,-0.00088,0.25696,1.149466,-1.76405,1.517709,0.783268,0.612208,1.154514,-0.534326,'1'
-0.700227,-0.079523,-1.409945,-1.626102,-0.438177,-1.070457,-1.245518,1.274587,-1.233441,-0.546921,'2'
-0.261603,0.458983,-1.452718,-1.25943,-1.176443,-1.720367,0.069399,0.178424,0.35824,1.601964,'1'
0.962013,0.432057,1.386379,1.17073,-0.142567,-1.285422,-1.000133,1.496451,1.740406,-0.674312,'1'
-0.107054,-0.673047,0.484186,0.964022,1.338947,1.160048,1.137191,-1.045606,-0.511432,-1.296182,'2'
-0.215668,-0.646866,1.128601,-0.760773,-0.1514,-0.416223,-1.261705,-1.736207,-1.049353,1.646972,'2'
-1.268856,-0.964646,-1.170481,-0.965238,-1.652805,1.754677,-1.037105,-0.675753,-1.184517,-1.263394,'1'
-0.493407,-0.886105,0.261135,1.416835,0.18967,0.186135,0.255679,-1.47677,0.049984,1.629265,'2'
-1.764305,-1.809421,-0.52963,-1.417949,0.742644,1.421205,-0.958257,1.452588,-0.677011,1.108933,'1'
-0.564816,-0.140222,-1.457097,-0.486628,-0.222933,-0.664517,0.851689,-1.041427,-0.274325,-1.075881,'2'
-1.904614,-1.095732,-1.685519,-0.347122,0.90232,-0.83931,1.057464,0.982926,-1.346789,1.176867,'2'
1.60365,1.106954,1.213402,-0.01235,-1.114099,0.595035,-0.521729,1.395368,0.076456,0.993277,'1'
-1.440054,-1.145471,-1.028005,-1.350716,-1.504749,-0.818742,0.823601,0.921593,0.121696,-1.649311,'1'
0.89947,1.421181,-1.490298,-0.953355,-1.419537,1.329872,-1.071149,0.820414,0.468604,-0.59393,'1'
0.111907,-0.273446,0.700259,0.2117,-1.633954,0.86456,-1.703115,0.615666,0.815896,-0.461992,'2'
1.049601,0.644355,1.582536,0.607029,0.716933,0.964733,1.560088,-0.864448,0.110958,0.39909,'1'
-0.343877,-0.787376,0.731862,-0.576552,1.067055,-0.868772,0.356969,-1.372391,1.059669,0.663341,'2'
-1.743576,-1.155418,-1.55472,0.864894,0.412927,-1.574548,-1.276031,1.328656,-0.720734,-1.098089,'2'
-1.786447,-1.299457,-1.552544,0.592825,1.349769,-0.759864,0.007708,-0.945933,-1.260994,1.18674,'2'
0.174727,0.433288,-0.1457,-0.948328,0.174114,1.689421,1.57191,0.541266,0.906404,1.141834,'1'
0.104551,-0.7862,1.665451,-1.720621,-1.299408,-0.932414,-0.621317,-0.446216,-0.009227,1.156591,'2'
1.49317,1.672986,0.031939,1.422059,-0.138804,0.775973,-1.650448,-1.651128,1.655318,-0.801664,'2'
0.276013,0.021924,0.231917,-1.516774,-1.352268,0.631263,0.825932,1.405378,1.556179,-1.428672,'1'
-1.488768,-0.768088,-1.123691,0.719542,0.899573,0.663714,1.738137,-0.76094,0.279405,0.613308,'2'
-0.286981,0.364275,-1.598421,1.492159,0.054159,-0.86308,-0.02836,-0.957817,-0.275527,1.059254,'2'
-0.366761,0.139196,-1.290153,-0.264148,-0.634365,-0.405886,-1.104271,-1.363036,-1.140828,0.934691,'2'
-0.235889,-1.014905,1.713539,-0.477656,-0.272685,0.117795,1.04251,0.70122,0.485282,0.644688,'2'
-1.999201,-1.655196,-0.962524,0.240169,0.699361,-0.376367,1.10077,0.247956,0.79164,-0.64932,'1'
1.630568,0.880419,1.733148,-1.207397,-0.497661,-1.689235,-0.123564,0.148234,1.389197,-0.884421,'1'
-0.939624,-1.027742,0.052181,-0.847048,0.785615,-1.550251,-1.146353,0.177919,0.093798,-0.938824,'2'
-0.506111,-0.328695,-0.5578,1.600224,-0.825395,-1.531851,-1.313727,-0.710637,-0.043776,1.179778,'2'
-0.242605,-0.870771,1.624639,1.599995,0.078322,0.007965,0.578892,0.159353,1.075824,0.719153,'2'
2.035473,1.35127,1.285298,0.872922,0.303453,1.348923,-1.202687,-1.318169,-1.59947,0.281673,'2'
-0.355489,-0.654723,0.092723,-0.84022,-0.233693,-0.925405,1.453502,1.482549,1.642194,-1.639501,'2'
0.963484,1.459339,-1.189072,0.706396,-0.700591,-1.008822,0.953205,0.745947,-1.605935,-1.305332,'1'
0.525383,-0.18511,0.642716,1.089403,-1.411183,1.047121,-0.107935,1.243798,-0.383129,-0.803814,'2'
0.358988,-0.283916,1.404615,-1.240226,1.48928,0.416362,0.085783,-1.677571,0.136271,-0.073092,'2'
-0.913209,-0.29567,-1.001373,0.526082,1.513116,0.653732,0.207819,-0.712648,-1.627808,0.810229,'2'
-1.541164,-1.028291,-1.170493,1.075863,-1.653483,-0.862822,0.827908,-1.154298,0.626933,0.930416,'2'
-0.429931,0.315877,-1.431827,0.359195,0.03797,0.115222,0.174637,0.430943,-1.69533,-0.81437,'2'
-0.043586,-0.57496,1.197781,0.849734,-0.356273,-1.512402,-0.399714,1.306202,1.427505,0.048717,'2'
1.134318,1.057901,-0.15797,0.120493,0.132529,-0.229514,-1.208283,-1.115635,-1.609189,1.454544,'1'
-0.640869,-0.743475,-0.370353,-0.727082,1.233941,-0.898681,-0.660783,0.624172,0.232233,0.740982,'2'
0.398273,0.18643,0.665093,-0.171768,-0.176979,-1.609046,-1.080684,0.324832,1.160743,1.171042,'1'
1.057139,0.759217,0.699168,-1.669209,-1.627174,0.394515,-1.482285,1.105687,1.217095,0.686788,'1'
-0.791637,-1.11951,1.029426,0.121692,0.711904,1.518726,1.105625,1.227732,-0.730927,-1.045232,'2'
0.577095,0.626969,0.251547,-0.758611,0.474742,-0.582484,1.466193,1.020151,-1.556917,-0.511609,'1'
-2.423671,-1.76668,-1.747748,0.551593,0.436717,-0.257531,-1.407533,-0.394636,-0.911849,1.476078,'2'
1.615767,1.468314,0.265054,1.50285,-0.454884,-1.650348,1.271682,0.594336,1.730458,-1.439843,'2'
-0.012483,0.159661,-1.234619,0.888789,-0.046713,-0.897607,-1.493149,-0.498384,-0.446611,1.376777,'2'
-0.292647,0.590868,-1.368564,1.601589,-0.399162,0.690057,1.082374,1.109153,-1.387156,1.271743,'2'
-1.619474,-1.27282,-1.666325,-1.533769,1.522593,1.022592,-0.168619,0.04402,1.468901,1.248358,'2'
1.509548,1.136249,1.701528,0.899595,1.514328,1.733903,-1.305367,-0.023891,0.843426,-0.898406,'2'
1.026553,1.386491,-0.578354,-0.489831,-0.696502,1.019444,-0.832866,-0.311161,-0.991843,-0.912095,'1'
-1.368051,-0.81884,-1.117423,-0.320047,-1.516549,0.242257,1.411507,1.367042,1.455028,-1.309852,'2'
1.182917,0.1875,1.575355,-1.059424,0.01203,-1.557028,0.386299,0.768495,-0.329682,-0.313604,'1'
0.849482,0.338661,0.625878,0.141662,-0.086665,0.624882,1.277732,0.25382,1.714798,-0.680911,'1'
-0.14032,0.480498,-0.413776,0.974945,-0.340686,1.661719,0.886652,-0.441409,-1.204936,0.971893,'1'
0.155649,0.345427,-0.468502,1.260525,1.432646,-1.57217,-1.578485,-1.131263,-0.33224,0.914596,'2'
-1.982863,-1.420693,-1.649783,-1.421555,0.388907,1.284956,1.538775,-1.638057,-0.903625,-0.008965,'1'
-0.710273,-0.216745,-1.0596,-0.812881,1.543242,1.425112,1.105222,-0.360888,-0.654658,-1.585804,'2'
1.325708,1.034679,0.666723,-0.538025,1.634464,0.820881,-0.621372,0.716716,-0.168602,1.615689,'1'
-0.068994,0.562838,-1.028735,0.393985,-0.207212,0.236243,1.014306,-1.172104,0.435131,-1.060815,'1'
-0.179163,0.480924,-1.342045,1.513605,0.97036,0.620216,1.356968,1.454438,0.11702,-0.393538,'2'
-1.147408,-1.259279,-0.107217,0.496179,-0.622324,0.373567,0.906648,0.068601,0.486002,-0.781055,'2'
-0.81233,-0.315184,-0.937073,0.728569,-0.170675,-0.431236,1.383559,-1.470552,-0.908214,1.614506,'2'
-1.297888,-0.90428,-1.155901,0.310831,0.745969,0.233723,-1.689469,-0.941379,1.043334,0.421193,'2'
-0.093286,0.315158,-1.222561,-1.229791,1.705892,1.049015,-0.195611,-1.573432,-0.276446,1.571279,'1'
1.404849,1.362363,0.331214,1.11319,0.366242,0.018981,0.449177,-0.241306,0.954594,0.449954,'2'
1.00524,0.295064,1.504672,-0.664757,1.356274,0.617543,-1.572477,-0.765175,1.442343,1.677992,'1'
1.49801,1.571475,0.287635,-0.32596,0.933409,0.191059,1.615319,0.811396,-0.125319,-1.377408,'2'
-1.533111,-1.09233,-1.387682,-1.458882,0.021734,0.520191,0.114194,1.137734,-0.067404,-1.051955,'1'
-1.011681,-1.611982,0.334071,0.694044,-0.320356,0.243492,-1.537145,0.302935,0.557906,1.322808,'1'
-2.216451,-1.654238,-1.622128,1.402316,0.949898,0.936884,-0.491836,0.429146,-0.391545,-1.212307,'2'
-0.032307,0.723501,-1.222934,-1.440275,-0.783074,0.072398,1.294489,1.339219,-0.507809,0.352339,'1'
-1.407732,-1.026267,-1.50739,-1.309237,1.525549,0.409434,-0.297438,1.484242,1.204661,-0.723942,'2'
0.075182,0.238083,-0.443908,0.155849,-1.497715,1.517649,-0.420636,-1.629819,-0.012037,0.235291,'1'
-0.577869,-0.015729,-1.359475,-1.540309,-1.706953,1.502223,1.750745,-0.558484,-1.237684,-1.325281,'2'
-1.655432,-1.175606,-1.486311,1.243019,-1.590261,-1.259603,0.976692,-0.741216,0.808355,0.057725,'2'
1.036306,0.853983,0.906189,0.778162,0.960481,-1.018284,-0.121758,-1.243663,0.592813,-0.182704,'1'
-1.346104,-1.013322,-1.148035,-0.866895,-0.824637,0.870179,0.015965,-1.521427,1.340526,-0.407841,'1'
-0.806193,-0.845014,0.404993,-0.012078,0.244189,0.873716,-0.025915,-0.644965,-1.402625,1.268976,'2'
0.474113,0.104167,1.365825,-0.28659,1.528642,1.753215,-1.395873,0.226486,-1.217862,1.191961,'1'
0.963169,1.645455,-1.487631,0.631532,0.382331,1.664281,-1.493554,0.820721,1.525255,0.448738,'2'
-1.605625,-1.116313,-1.531431,-0.488477,-1.284768,-1.106682,1.457508,-0.211216,0.857028,-0.427253,'1'
0.539515,-0.151606,1.230925,-1.662253,-1.698871,0.541514,-0.192173,0.104574,1.514427,-0.044247,'1'
-0.61607,0.087596,-1.078732,-1.71078,-0.451198,0.717891,1.102327,1.511086,-0.725468,1.226928,'2'
2.110553,1.469806,1.334364,1.140823,1.619562,0.269643,1.055184,-0.074672,1.485289,-0.85276,'2'
0.800009,0.92116,-0.135295,0.119363,-1.199858,1.099208,-0.955782,-0.843902,-1.644016,1.584834,'1'
1.313722,0.601287,1.072554,-1.231221,0.782695,1.178915,-0.206822,-1.076062,1.487862,0.927631,'1'
-1.536581,-0.69982,-1.601065,0.220105,-1.557877,-0.786006,1.395557,0.620606,-1.293983,-0.038934,'2'
0.07538,0.417046,-0.493202,0.742939,-0.366862,-0.846579,1.396013,0.923209,1.578762,-1.726748,'1'
0.877836,0.474411,0.975095,1.125458,1.628025,0.853289,-0.481022,-1.677573,-0.056591,0.516125,'1'
1.681953,1.202471,1.037757,-1.187635,0.548744,0.277188,-0.453418,-0.620513,1.244282,-1.022407,'2'
-0.867748,-1.072816,0.141782,-1.282109,-1.667268,0.054892,1.639655,0.950132,0.313363,-1.48638,'1'
-0.012251,0.350665,-0.48865,0.402588,1.144815,-0.421122,-0.832836,0.933538,1.413365,-1.341142,'2'
0.954628,1.598013,-1.133585,-1.548914,0.682242,-0.65446,-0.440648,0.771952,1.448959,-0.620771,'1'
1.413983,0.582363,1.735955,0.621675,-0.6673,0.129475,0.532634,-1.145513,-0.68345,-0.096175,'1'
-1.150656,-0.364335,-1.415678,0.979531,-0.789681,-0.298302,0.330024,-0.518298,1.34324,0.715279,'2'
-0.154486,0.047475,-0.400724,1.18844,-0.900029,1.162721,1.339985,0.62977,1.34705,-0.507939,'2'
0.076087,0.411444,-0.815943,0.299394,-0.245377,-1.571017,0.596671,-0.402934,0.157683,0.744433,'1'
-0.537655,-0.581937,0.11227,-1.590793,-0.229847,-1.184783,1.345833,-0.920432,-1.33609,-0.169153,'2'
-0.516445,-1.697466,1.478716,1.545965,-0.739329,0.081627,0.729754,-1.031145,-0.136514,1.6485,'2'
-2.149966,-1.535014,-1.709224,-1.658567,-1.051271,0.758814,-0.180758,1.207866,0.08147,-0.311321,'1'
-0.757724,-1.314162,0.7595,0.002169,1.226167,-1.712662,-0.62072,1.490414,-0.006631,0.581583,'2'
1.502559,0.986899,1.742727,0.77382,0.666443,0.643336,1.215442,1.281563,1.752541,-0.701035,'2'
-0.583414,-0.979768,0.834579,1.317395,-0.097607,0.556985,-0.761794,-0.519398,-1.505469,1.441802,'2'
0.349326,0.507383,-0.523543,-0.252154,0.237483,-0.360314,-1.349944,-0.414479,-1.70655,0.213374,'1'
-0.918393,-0.782755,-0.583159,-1.093483,-1.648391,1.541282,-1.124402,-0.309004,0.52797,-0.161055,'1'
0.104838,1.047822,-1.374802,-1.261789,1.566475,1.11688,-0.749136,0.415409,-0.095749,0.973405,'1'
-0.505428,0.264661,-1.654472,-0.873169,1.391577,1.178511,1.142934,-0.285,-0.833778,0.078585,'2'
0.026965,0.165109,-0.13088,0.314062,-1.205384,1.646875,-1.282059,-1.228537,-1.686448,-1.317966,'1'
