@relation aux
@attribute time numeric
@attribute Diam {'<=2cm','>2cm'}
@attribute N {'>=4','1-3'}
@attribute ER {'Negative','Positive'}
@attribute Grade {'Poorly diff','Intermediate','Well diff'}
@attribute Age numeric
@attribute TSPYL5 numeric
@attribute Contig63649_RC numeric
@attribute DIAPH3 numeric
@attribute NUSAP1 numeric
@attribute AA555029_RC numeric
@attribute ALDH4A1 numeric
@attribute QSCN6L1 numeric
@attribute FGF18 numeric
@attribute DIAPH3.1 numeric
@attribute Contig32125_RC numeric
@attribute BBC3 numeric
@attribute DIAPH3.2 numeric
@attribute RP5.860F19.3 numeric
@attribute C16orf61 numeric
@attribute SCUBE2 numeric
@attribute EXT1 numeric
@attribute FLT1 numeric
@attribute GNAZ numeric
@attribute OXCT1 numeric
@attribute MMP9 numeric
@attribute RUNDC1 numeric
@attribute Contig35251_RC numeric
@attribute ECT2 numeric
@attribute GMPS numeric
@attribute KNTC2 numeric
@attribute WISP1 numeric
@attribute CDC42BPA numeric
@attribute SERF1A numeric
@attribute AYTL2 numeric
@attribute GSTM3 numeric
@attribute GPR180 numeric
@attribute RAB6B numeric
@attribute ZNF533 numeric
@attribute RTN4RL1 numeric
@attribute UCHL5 numeric
@attribute PECI numeric
@attribute MTDH numeric
@attribute Contig40831_RC numeric
@attribute TGFB3 numeric
@attribute MELK numeric
@attribute COL4A2 numeric
@attribute DTL numeric
@attribute STK32B numeric
@attribute DCK numeric
@attribute FBXO31 numeric
@attribute GPR126 numeric
@attribute SLC2A3 numeric
@attribute PECI.1 numeric
@attribute ORC6L numeric
@attribute RFC4 numeric
@attribute CDCA7 numeric
@attribute LOC643008 numeric
@attribute MS4A7 numeric
@attribute MCM6 numeric
@attribute AP2B1 numeric
@attribute C9orf30 numeric
@attribute IGFBP5 numeric
@attribute HRASLS numeric
@attribute PITRM1 numeric
@attribute IGFBP5.1 numeric
@attribute NMU numeric
@attribute PALM2.AKAP2 numeric
@attribute LGP2 numeric
@attribute PRC1 numeric
@attribute Contig20217_RC numeric
@attribute CENPA numeric
@attribute EGLN1 numeric
@attribute NM_004702 numeric
@attribute ESM1 numeric
@attribute C20orf46 numeric
@attribute class {'0','1'}
@data
2.852841,'<=2cm','>=4','Positive','Intermediate',35,-0.330205,0.483184,0.085839,0.020206,-0.028613,0.138312,0.213224,-0.082425,0.195634,0.104307,0.229758,0.009299,-0.120145,-0.135076,0.310108,0.192267,-0.140122,0.250853,-0.207722,-0.292549,0.115235,0.259789,0.092684,-0.189702,0.050336,-0.06102,-0.004543,0.101555,0.021551,0.06728,-0.476953,-0.00922,-0.593796,-0.090551,-0.110213,-0.098064,-0.356371,0.005744,0.120069,-0.042764,0.171909,-0.020212,0.040712,-0.126638,-0.094303,-0.250174,-0.150916,-0.027339,-0.14228,-0.146494,-0.274706,0.151396,-0.164797,-0.190315,0.206922,0.029655,0.283075,0.073953,0.059183,0.24108,-0.057779,0.073341,0.253803,0.05165,0.061111,0.029731,-0.150952,0.180731,-0.174692,-0.21396,'1'
9.330595,'<=2cm','1-3','Positive','Well diff',47,-0.013053,0.144168,0.072351,0.03435,0.263901,-0.168908,-0.232471,0.329593,-0.112644,0.00845,-0.005896,-0.074867,-0.161614,0.111462,0.326602,-0.098807,-0.058084,-0.124048,0.128608,0.196802,-0.140085,0.301,-0.145524,-0.188644,0.036312,0.115862,-0.164789,0.430606,-0.103923,0.484499,0.061872,-0.277113,0.425546,-0.160512,-0.036804,0.016632,-0.025901,0.336344,0.153765,0.145431,-0.20361,-0.118335,0.003462,0.06672,-0.115498,-0.176454,0.088405,0.054642,0.193844,0.010133,-0.328122,-0.057369,0.297138,0.0116,-0.325684,0.031373,-0.503297,-0.135738,-0.148183,-0.386216,-0.168004,-0.155249,-0.101306,-0.032521,-0.10591,-0.071917,-0.027117,0.180199,0.352839,-0.01997,'0'
9.193703,'>2cm','1-3','Positive','Intermediate',43,-0.02201,0.15076,-0.500376,-0.316853,-0.147569,0.124631,-0.237381,0.526814,-0.205963,0.159074,0.121229,-0.23073,0.345511,-0.276629,0.041512,0.091924,0.142534,-0.003727,-0.027789,-0.126385,0.007429,0.092072,-0.114622,-0.18533,-0.193427,0.381775,-0.099265,0.041704,-0.139535,0.240208,-0.191099,0.078583,0.129698,0.185141,-0.08817,0.074527,-0.019272,-0.207163,0.098617,-0.066605,0.089608,-0.227498,0.153646,-0.096467,-0.055475,-0.332233,0.172813,0.170597,-0.280756,-0.251063,-0.556634,0.232749,0.188107,-0.093789,0.064156,0.143919,-0.022037,-0.275863,0.094192,-0.053266,-0.102857,0.00155,0.147955,-0.363326,-0.185657,-0.503727,0.055621,-0.387424,0.348477,0.018922,'0'
1.965777,'>2cm','>=4','Negative','Poorly diff',44,0.082104,-0.205219,0.161821,-0.495369,0.282347,0.094764,0.465521,0.481533,0.209748,-0.136702,0.106963,0.084164,-0.151735,-0.090657,-0.855119,0.066301,0.293958,0.173793,0.013412,-0.250001,-0.281705,0.498272,-0.031512,0.048009,0.004498,0.024563,-0.058204,-0.065056,0.166716,-0.112879,0.023513,0.494447,-0.593245,-0.232747,-0.010093,-0.556291,-0.037682,-0.175239,-0.504779,0.234485,0.508278,0.087516,-0.058012,-0.0804,0.153307,0.298155,0.036491,-0.422715,0.104445,0.024473,0.424688,0.38993,-0.089372,-0.001294,0.100137,0.151313,-0.132513,0.118783,0.186647,-0.00548,-0.067136,0.325095,0.238373,0.297678,-0.128575,0.362309,-0.072852,-0.020419,-0.041998,0.108822,'1'
9.322382,'<=2cm','1-3','Positive','Intermediate',41,-0.443081,-0.222962,-0.026273,0.213869,-0.011745,0.05812,-0.09779,0.114955,-0.06578,-0.005794,0.022921,-0.032932,0.07512,0.193547,-0.610829,-0.003443,-0.129304,-0.091959,0.01822,-0.470967,-0.093928,0.005225,0.065648,-0.050071,0.141893,0.091993,0.06117,0.194109,0.202064,-0.074479,-0.019698,-0.147389,-0.447249,-0.03303,0.124597,0.021479,-0.156734,0.072917,0.095115,0.025331,-0.131081,0.169812,0.001507,0.000489,0.035734,-0.412353,0.029104,0.15762,0.08,0.018512,-0.12699,-0.046974,-0.009751,0.087538,-0.003622,-0.048701,0.070579,-0.037209,-0.085013,0.043045,-0.173323,-0.008214,0.047706,0.078913,0.397597,-0.008873,-0.128424,0.059924,-0.191659,-0.268704,'0'
8.561259,'>2cm','>=4','Positive','Intermediate',43,-0.570633,0.080913,0.014611,-0.138727,-0.095652,0.076959,-0.135348,-0.126305,-0.026006,0.169116,0.25548,0.040108,0.000319,-0.180538,0.461076,0.057332,-0.153166,-0.212819,-0.211172,-0.511975,0.064626,-0.13393,-0.009815,-0.112963,-0.035487,0.074367,-0.153257,0.020861,-0.160485,0.189892,-0.125104,-0.277178,-0.407429,0.319287,-0.067307,-0.025309,-0.003363,0.008928,-0.072335,-0.060941,-0.137149,-0.027766,-0.003228,-0.057104,0.020066,-0.373259,-0.11692,-0.002218,-0.180937,-0.04964,-0.195847,-0.066903,0.41737,0.049025,0.198436,0.023444,-0.419781,-0.254606,-0.043589,-0.357972,-0.171046,-0.244165,-0.056122,-0.097602,-0.113818,-0.177018,-0.206151,0.003068,0.101454,-0.229142,'1'
9.097878,'<=2cm','1-3','Negative','Poorly diff',45,0.383007,-0.407991,0.315695,0.129372,0.093309,0.06245,0.539071,-0.510588,0.339679,-0.326296,-0.12187,0.217358,-0.294011,0.096916,-1.106899,-0.095365,-0.407298,0.057249,0.070772,-0.476227,-0.153539,-0.192978,0.556137,0.224027,0.497575,-0.313002,-0.126995,0.257109,-0.21286,-0.675638,0.041085,-0.009344,-0.70735,0.06344,0.105178,-0.033807,0.092078,0.18358,-0.466542,0.27403,0.094405,0.482246,-0.256989,-0.103161,0.098909,0.58617,-0.236567,-0.372684,0.436635,0.13541,0.74331,0.016256,-0.099052,0.488865,-0.014359,-0.104378,-0.673882,0.378608,0.298339,-0.501901,0.038891,-0.237742,-0.400992,0.223313,0.29921,0.202725,0.003179,0.09044,-0.454809,-0.11005,'0'
4.219028,'>2cm','>=4','Positive','Intermediate',42,0.399072,-0.454976,0.027918,0.053564,-0.387747,-0.100556,0.051327,0.127973,-0.021256,0.008397,-0.013097,-0.000141,-0.02412,0.0081,0.177269,0.073423,0.06086,-0.111158,-0.101254,-0.36312,-0.014918,0.080716,0.057038,0.050237,0.00935,0.044311,-0.311338,-0.100579,0.106309,0.078436,-0.056295,-0.119926,-0.404187,-0.140862,0.202597,-0.035557,0.092188,-0.130337,0.128483,-0.165793,0.0554,0.137993,-0.337056,0.115482,0.143616,-0.197623,-0.131989,0.319623,-0.05563,0.216566,-0.591238,-0.074577,0.101223,0.079486,-0.187895,0.076329,0.071578,0.133402,0.024768,0.172051,-0.028568,0.10113,0.20228,0.072879,-0.018601,0.251568,-0.013746,-0.173017,0.304956,-0.315554,'1'
3.219713,'<=2cm','1-3','Positive','Intermediate',39,0.412277,0.176394,0.386646,0.149605,0.275764,0.086808,-0.312587,-0.295956,0.229061,0.104002,-0.140418,0.12935,0.042588,0.484221,0.358755,-0.024836,0.051055,0.18877,-0.223649,-0.762101,-0.062296,0.246498,0.043776,-0.152318,0.197625,-0.052697,-0.151808,0.37173,-0.136276,-0.079361,0.06123,-0.265655,-0.668227,0.154277,-0.098276,0.259324,0.081015,0.249694,-0.05174,0.158149,-0.215469,-0.164302,-0.185027,-0.038143,0.104454,0.287376,-0.324879,-0.054521,0.373634,0.054373,-0.838736,0.358572,-0.245375,-0.054354,-0.040902,0.007017,-0.460544,-0.150654,-0.132783,-0.449797,-0.094688,-0.24784,0.034598,0.161737,-0.067351,0.16387,-0.308654,0.609751,-0.085602,0.151625,'1'
8.240931,'<=2cm','1-3','Positive','Well diff',40,-0.384108,-0.335656,-0.477218,-0.665751,0.058195,0.036107,-0.159654,0.261985,-0.492633,0.194867,0.110734,-0.124316,0.21969,-0.170697,0.115533,0.071241,-0.085834,-0.161171,-0.173795,-0.336773,0.090739,-0.047051,-0.299648,-0.092439,-0.346971,0.162461,-0.266844,-0.106227,0.104296,-0.235454,-0.372939,-0.133209,-0.158239,0.160384,-0.214504,0.005205,-0.176376,-0.091956,0.226304,-0.424753,0.104054,-0.427807,0.120361,-0.250655,0.054598,-0.454831,-0.206457,0.028469,-0.527005,-0.081064,-0.699991,-0.307307,0.156414,-0.223523,-0.144417,-0.112868,-0.173896,0.115046,-0.160005,-0.240901,-0.172566,-0.140406,-0.145881,-0.621654,-0.219926,-0.655994,-0.219105,-0.629548,-0.03204,-0.346864,'0'
2.335387,'<=2cm','1-3','Positive','Well diff',37,-0.098059,-0.491982,-0.30718,-0.096663,-0.023753,0.197244,-0.001233,0.368643,-0.317659,0.37141,0.066878,-0.249962,0.110269,-0.228433,0.334529,0.139602,0.091541,0.193755,-0.054335,-0.092793,0.144135,-0.003052,-0.151511,-0.185248,-0.166267,-0.142195,-0.103996,-0.048616,-0.103974,0.00539,-0.308757,0.482733,-0.56264,0.227647,-0.290512,0.051826,-0.149423,-0.158698,0.064594,-0.27463,-0.092105,-0.345318,0.008705,-0.318361,-0.069788,-0.583287,-0.105294,0.045496,-0.204578,-0.23101,-0.736036,-0.227523,-0.33471,-0.130941,0.162782,-0.151864,1.059476,-0.350947,-0.031235,1.079628,-0.328724,-0.003273,0.177598,-0.453494,-0.285133,-0.265451,-0.236997,-0.334716,-0.603135,-0.116335,'1'
9.894593,'<=2cm','1-3','Positive','Poorly diff',44,0.077719,0.529756,-0.132247,-0.037026,-0.201387,-0.214787,0.319226,0.115752,-0.059539,-0.255692,0.114706,0.038949,-0.114432,0.125459,-0.223146,-0.022912,-0.046827,0.406734,0.11299,-0.299288,-0.096355,0.423598,0.341426,0.335883,0.102861,0.079517,-0.210775,0.314121,0.213821,0.640555,0.077626,0.742061,-0.189911,0.379456,0.127314,0.060129,0.042084,0.347152,-0.299771,0.251652,-0.02728,0.135631,0.081967,-0.138724,0.051118,0.050977,0.122328,0.084755,-0.019433,0.427057,0.358145,-0.585157,0.231519,0.369311,-0.149462,0.108325,-0.178086,0.308773,-0.141955,-0.18999,-0.31787,-0.276607,-0.160682,-0.136575,-0.031874,0.106708,-0.001776,0.512332,0.19114,-0.268196,'0'
1.500342,'>2cm','>=4','Positive','Intermediate',39,0.273491,0.396894,-0.173737,-0.466316,-0.077994,0.073941,-0.047344,0.431678,-0.115939,-0.060091,0.36688,-0.082845,0.086239,-0.144466,-0.51909,0.012009,0.192283,-0.286025,-0.155791,0.268952,0.001563,-0.052345,-0.079837,-0.195416,-0.128485,0.266267,0.130432,-0.060097,-0.150146,0.038948,-0.300042,-0.101699,-0.109474,0.07058,-0.041128,0.099726,-0.180774,0.085455,0.220578,-0.291793,0.267032,-0.189445,0.007463,-0.209223,-0.173452,-0.095026,0.109803,-0.054793,-0.01283,-0.070873,-0.18491,-0.359766,0.663189,0.060079,0.072686,0.10098,-0.057872,0.17758,-0.135904,-0.026781,-0.315751,-0.015902,-0.211044,-0.051592,-0.142442,-0.236421,0.095771,-0.216441,0.452404,0.151207,'1'
6.704997,'>2cm','1-3','Positive','Intermediate',45,0.582464,0.122656,0.381531,0.437884,-0.477842,0.22571,-0.12218,-0.277669,0.312239,-0.081165,-0.012423,0.344578,0.258897,0.423796,-0.185749,-0.061406,0.197486,0.07163,-0.012568,-0.550515,0.046751,-0.349098,0.249389,0.053614,0.247219,-0.47153,0.101506,0.107245,-0.116756,0.046392,-0.065044,0.609213,0.588709,0.138696,0.016984,0.356074,0.045406,0.412814,-0.144934,0.13504,0.017292,0.314596,-0.36966,0.271784,0.190365,-0.125496,0.000508,0.359847,0.451895,-0.112636,-1.011034,-0.359713,-0.528249,0.158148,-0.22814,-0.250127,-0.280914,-0.321664,-0.153994,-0.274115,0.502728,-0.153285,-0.311319,0.60769,0.595474,0.474053,-0.055845,0.100918,0.120888,-0.280917,'0'
8.859685,'>2cm','1-3','Negative','Poorly diff',46,0.265907,-0.007769,-0.10065,0.222763,0.142211,-0.066592,0.226238,-0.430988,0.450962,-0.349809,-0.172735,0.204876,-0.430904,0.103025,-0.920913,0.150107,-0.316919,-0.197626,0.047874,-0.417206,-0.374598,0.498417,0.520276,0.058504,0.173394,-0.178459,0.101344,-0.196967,-0.033255,-0.31312,0.140166,0.090362,-0.503317,-0.228473,0.316732,-0.229903,0.025002,0.296887,-0.646584,0.063535,-0.143534,0.063472,-0.146981,0.003649,0.006248,0.380159,-0.350631,-0.253775,0.08085,0.026939,0.421089,0.042626,-0.409687,0.109458,-0.34263,-0.08211,-0.019577,0.073213,0.250792,-0.00875,-0.03672,0.240219,-0.39316,-0.031923,0.351019,0.260715,0.033303,-0.018142,-0.017504,-0.401616,'0'
8.854209,'<=2cm','>=4','Positive','Well diff',42,-0.431407,0.059164,-0.081573,-0.079294,-0.085979,0.314392,-0.192385,0.287197,-0.18534,0.077847,-0.031705,-0.030692,-0.046894,0.012297,0.138451,0.021656,-0.233866,-0.181082,0.082811,0.005155,0.171844,-0.110266,-0.091207,-0.081706,-0.095042,0.236941,-0.217589,-0.040449,0.024943,0.36051,-0.070136,-0.270691,-0.294386,0.301576,-0.23135,0.035359,-0.218372,-0.084473,0.235337,-0.162503,-0.2703,-0.11048,0.28484,-0.121905,0.12855,-0.387163,0.02009,0.228474,-0.086456,-0.074597,-0.700305,0.266322,-0.244983,0.11783,0.053689,-0.138211,-0.381997,0.668116,-0.081614,-0.472786,-0.329944,-0.209496,-0.066897,-0.13563,-0.039501,-0.463655,-0.270941,-0.177584,-0.282321,-0.416302,'0'
4.621492,'<=2cm','1-3','Positive','Intermediate',49,-1.082755,0.072476,0.242872,0.424441,-0.362838,0.424379,0.27618,-0.4718,0.216516,-0.18312,0.344046,0.18766,0.267424,0.128501,-0.11183,0.036781,-0.11035,0.073132,-0.070286,-0.61877,-0.031469,0.518258,0.217197,0.241536,0.183096,-0.196571,0.106613,0.194662,-0.263903,0.521831,-0.136655,-0.006269,0.628687,0.00962,0.112213,0.089875,-0.066784,0.104114,-0.001066,0.424449,-0.20875,0.205279,0.134671,0.100836,0.08798,0.025736,-0.210327,0.375516,0.335038,0.334162,-0.671726,0.478004,-0.039372,0.238194,-0.31365,-0.124476,0.261701,-0.340549,-0.054675,0.321293,-0.336829,0.156991,0.332802,0.260072,0.364353,0.122323,-0.50108,0.179913,0.019418,-0.25423,'1'
5.577002,'<=2cm','1-3','Positive','Well diff',41,-0.117615,-0.171242,-0.562037,-0.684951,-0.233707,-0.055751,-0.423605,-0.220479,-0.548233,0.223385,0.281867,-0.258184,0.082952,-0.101114,0.153726,0.228566,-0.199982,-0.616994,0.05491,0.598492,0.165977,-0.097265,-0.04984,-0.133569,-0.424157,-0.072282,-0.311575,0.065905,-0.092653,0.054429,-0.027206,-0.320892,0.340984,0.649058,0.001004,-0.020984,-0.102136,-0.047772,-0.230056,-0.445102,-0.265333,-0.568541,-0.245342,-0.148624,-0.149802,-0.346371,-0.049688,0.029467,-0.34287,-0.152789,-1.052665,-0.33707,-0.373631,-0.232825,0.058924,0.023307,-0.537692,-0.293662,-0.075885,-0.498043,-0.418738,-0.304195,0.082109,-0.648644,-0.325765,-0.804641,-0.110209,-0.502142,-0.098644,-0.369319,'0'
5.199179,'<=2cm','>=4','Negative','Poorly diff',26,0.102902,0.08022,0.197564,0.008191,0.188102,-0.279984,0.103384,0.048487,0.359646,-0.17956,0.012786,0.177461,-0.327088,0.18479,-0.94988,0.151337,-0.12281,0.233504,-0.039886,0.071235,-0.361144,0.090101,0.044608,0.026556,0.514259,0.123754,0.029609,0.245861,-0.198453,-0.601963,0.09472,0.418024,-0.471122,-0.330262,0.172055,-0.2377,-0.173727,-0.024378,-0.214766,0.185562,0.036113,0.026667,-0.164771,-0.099341,0.437167,0.263963,0.085212,-0.139857,0.206685,-0.005935,0.326246,0.120249,-0.343709,0.227361,-0.102099,0.028241,0.023087,0.185427,0.251491,0.096777,0.034736,0.244161,-0.160293,0.035036,0.226743,0.473011,0.121115,-0.016064,-0.015779,-0.107374,'0'
7.991786,'>2cm','1-3','Negative','Poorly diff',49,0.309512,-0.186145,0.427054,-0.212318,0.152884,-0.371556,0.095303,-0.203284,0.439343,-0.364008,-0.0035,0.369275,-0.313025,0.237742,-1.264534,-0.046519,0.019521,0.005872,0.016706,0.178535,-0.336084,0.084479,-0.042291,0.086105,-0.070901,-0.123329,0.233941,0.063163,0.137045,-0.645836,0.352057,0.110819,-0.722328,-0.369066,0.301432,-0.284534,0.077211,0.203833,-0.428582,0.273217,0.149005,-0.126273,-0.163555,0.052759,0.38623,-0.063832,0.101186,-0.172778,-0.04241,0.325599,0.189806,-0.166919,-0.199142,0.344827,-0.277916,0.16818,-0.130103,0.061812,0.113846,-0.062292,-0.075855,0.457056,-0.169586,-0.202224,0.030567,0.091323,0.168053,-0.045125,0.079349,-0.232328,'0'
7.693361,'>2cm','1-3','Positive','Intermediate',36,-0.081949,-0.378788,-0.490032,-0.586833,-0.26828,-0.045157,-0.072108,-0.192537,-0.550453,0.094503,0.000866,-0.391335,-0.160168,0.085395,-0.854504,-0.205734,0.183007,-0.236435,0.34319,-0.58512,0.110199,-0.214914,-0.16183,-0.220172,-0.411471,-0.365991,-0.014444,0.02223,-0.415229,-0.169908,-0.1865,-0.510905,-0.646748,0.069803,-0.097999,0.133349,-0.111716,-0.060605,0.2306,-0.594033,-0.299708,-0.597786,-0.379444,-0.166239,0.340906,-0.539862,-0.262437,0.119922,-0.4946,-0.161372,-0.828732,-0.574054,-0.485483,-0.400429,0.122099,-0.006193,-0.554602,0.214621,0.17274,-0.397817,-0.26366,-0.302137,-0.098299,-0.345087,-0.328731,-0.742648,0.116545,-0.667731,0.040984,0.171296,'0'
7.477071,'>2cm','1-3','Negative','Poorly diff',48,0.169131,0.090539,0.278204,0.175903,0.117071,-0.284618,0.207286,-0.556498,0.251819,-0.366798,-0.376527,0.211639,-0.440373,0.463861,-0.850479,-0.019396,-0.208004,0.530074,0.458047,-0.610268,-0.304353,0.351418,0.112745,0.200078,0.44925,-0.236127,0.089172,0.324829,0.325777,-0.279599,0.560178,0.471187,-0.622312,-0.238634,0.319234,-0.123914,0.322344,0.309058,-0.664571,0.412424,-0.288895,0.165123,-0.046986,0.056243,0.428661,0.100883,-0.184458,-0.188925,0.551931,0.089042,0.638836,0.171375,-0.185201,0.294821,-0.306449,0.037588,-0.266932,0.427828,-0.045854,-0.313799,-0.127974,0.301845,-0.364007,0.272906,0.173294,0.391452,0.279837,0.165928,0.285046,-0.193624,'0'
6.819986,'<=2cm','1-3','Positive','Well diff',29,-0.310466,-0.101151,0.093888,0.151627,-0.182261,0.032622,-0.011102,-0.116069,0.101442,0.143433,0.01569,0.041333,0.004542,-0.046674,0.290289,-0.013881,0.060069,-0.218859,0.055317,-0.295376,-0.131922,0.124812,0.120024,-0.151372,0.060011,-0.115428,-0.036101,0.056052,-0.090764,0.180773,-0.099475,-0.24447,-0.340292,0.065861,0.056226,0.23078,-0.062053,0.006437,0.052535,0.11427,0.026487,0.152732,-0.003788,-0.014747,-0.07312,-0.12603,-0.111413,0.170082,-0.133265,0.0016,-0.344836,0.34942,0.005565,0.030874,-0.013924,-0.103558,-0.131326,-0.063555,0.037634,-0.114289,0.218423,-0.089315,-0.113185,0.091925,0.015514,0.035497,0.033132,0.041091,-0.02119,-0.157906,'0'
3.12115,'>2cm','1-3','Positive','Intermediate',43,0.1682,-0.327768,0.617846,0.506722,-0.156981,0.129507,0.010837,-0.365985,0.38048,0.141302,0.004259,0.356317,-0.091988,0.159725,-1.051982,-0.157958,-0.087796,0.226292,-0.127987,-0.549519,-0.213212,-0.24756,0.200829,-0.09149,0.411425,-0.280125,-0.087481,0.011569,0.141103,0.008369,0.106527,-0.329298,-0.38544,0.303593,-0.101155,0.182116,0.104809,0.116705,-0.419057,0.08772,-0.267361,0.319438,-0.096332,0.294225,0.353765,-0.617927,-0.287149,0.197315,0.220901,0.077603,-0.010095,-0.455211,-0.483639,0.220301,0.007376,0.00099,-0.551392,-0.15569,-0.075422,-0.340445,0.406836,-0.188897,0.055117,0.40132,0.397418,0.387139,-0.059468,0.18426,0.156188,0.050037,'1'
1.73306,'>2cm','>=4','Negative','Intermediate',45,0.211181,-0.129777,-0.107874,0.174628,-0.220661,0.098341,0.276265,-0.415152,0.10864,-0.185006,-0.263282,0.066395,-0.055094,-0.023187,-0.995041,-0.228492,-0.431141,-0.067729,-0.11034,-0.340216,0.820083,0.172887,0.543331,0.195089,0.017527,-0.305409,0.117287,-0.133061,0.439666,-0.497684,-0.162839,-0.143455,-0.563165,-0.245341,0.062111,-0.094324,-0.189977,-0.046724,-0.145333,0.048803,-0.057666,0.124993,-0.189993,-0.150519,0.001787,0.06116,-0.034286,-0.152181,0.094255,0.262662,-0.121317,-0.288338,-0.37337,-0.217853,0.084946,0.230884,-0.277392,-0.126423,0.220052,-0.205379,-0.172697,0.002574,-0.018824,0.194676,0.280368,0.042311,0.144714,-0.167686,-0.307708,-0.135023,'1'
6.609172,'<=2cm','1-3','Positive','Well diff',45,-0.316881,-0.296986,-0.067119,-0.091059,-0.14872,-0.016317,-0.010673,-0.06988,0.042452,-0.028524,0.013623,0.053178,-0.155002,-0.23736,-0.345679,-0.021541,-0.035627,-0.089348,0.024569,-0.567788,0.066763,-0.13611,-0.061877,-0.09369,-0.075099,-0.054749,-0.001632,-0.050092,-0.133462,-0.022125,-0.193216,-0.229058,0.781616,0.109877,0.026992,0.301709,-0.150198,-0.153206,0.027527,-0.121005,-0.020671,-0.029257,0.173887,-0.099461,-0.046487,-0.042412,-0.007059,0.227773,-0.442234,-0.147414,-0.348911,-0.54359,0.111591,-0.109265,0.024082,-0.16007,-0.182072,-0.142487,-0.017015,-0.089833,-0.032596,-0.009928,-0.078956,-0.135519,-0.141097,-0.311028,0.166494,-0.331333,-0.388466,-0.139684,'0'
6.995209,'>2cm','>=4','Positive','Intermediate',47,-0.094187,-0.08129,-0.175985,-0.21003,-0.038639,-0.105207,-0.386308,-0.256353,-0.254502,-0.068172,0.062012,-0.219929,-0.084799,-0.112225,0.488869,-0.069391,-0.013675,-0.305013,-0.013055,0.078088,-0.039372,-0.182478,-0.144791,-0.108069,-0.199942,0.030809,0.271366,0.069396,-0.187044,0.107619,0.145359,-0.206486,-0.195791,0.055779,0.15432,0.136157,-0.007593,-0.465771,0.037484,-0.231687,-0.085716,-0.307447,-0.019655,0.071266,-0.025422,-0.302383,-0.066792,0.153548,-0.3922,-0.094343,-0.856282,-0.326275,-0.036645,-0.190041,-0.149057,-0.000988,-0.479419,-0.115764,-0.113733,-0.374321,-0.090121,-0.100326,-0.113437,-0.352369,-0.227411,-0.429326,0.118994,-0.325643,0.494792,-0.199906,'0'
7.12115,'>2cm','1-3','Positive','Intermediate',49,-0.401145,0.244764,-0.176382,-0.248467,-0.176075,-0.053077,-0.206481,-0.117616,-0.0992,-0.170626,0.100006,-0.034268,-0.061038,-0.207619,-0.144047,-0.04405,-0.01798,-0.307266,-0.133142,-0.398136,0.106647,-0.291885,-0.085153,0.014213,-0.127993,-0.113701,0.021765,-0.084679,0.126818,-0.277096,-0.069673,0.102838,-0.019558,-0.08309,0.162447,0.017917,0.05718,-0.172306,-0.118464,-0.235272,-0.086487,-0.007209,-0.094055,-0.134223,0.036873,0.238954,-0.078591,0.06608,-0.284006,-0.122799,-0.466909,-0.312363,0.026719,-0.152062,0.041005,-0.035339,-0.250307,-0.167293,0.029432,-0.154473,0.053368,-0.14221,0.09544,-0.123836,-0.204622,-0.378901,0.258255,-0.286578,-0.166507,-0.22883,'0'
4.720055,'<=2cm','>=4','Positive','Well diff',41,-0.012237,-0.136773,-0.160427,-0.197979,-0.103417,0.009793,-0.070002,0.607935,-0.114486,-0.061611,0.144814,-0.043454,-0.004937,-0.108065,-0.160444,0.036246,-0.094105,-0.122231,0.011553,-0.280297,-0.067343,0.103414,-0.136033,-0.004262,-0.117242,0.209171,-0.015674,-0.057512,-0.026937,-0.067455,0.009598,-0.100866,-0.062044,0.058878,0.066755,-0.099458,-0.056617,-0.136091,0.193159,-0.051046,0.035045,-0.015537,-0.042914,-0.059631,-0.06818,0.360156,0.082868,-0.070814,-0.206066,-0.023202,-0.148515,-0.167798,0.044842,-0.038864,-0.062698,0.017843,-0.145919,-0.034295,0.03264,-0.122582,-0.091136,-0.016094,-0.015587,-0.192554,-0.090485,-0.391131,0.108557,-0.235229,0.026523,-0.204887,'0'
3.285421,'<=2cm','1-3','Negative','Well diff',46,-0.673473,-0.213419,-0.044782,0.009177,-0.03895,-0.148307,-0.016556,-0.538296,-0.054665,-0.154942,0.052849,-0.015125,-0.313077,0.022177,-1.239016,0.031375,-0.161936,-0.38868,0.118946,0.491907,-0.200366,0.063812,-0.001041,-0.215269,0.532763,-0.202853,-0.05972,0.028871,0.0855,-0.553245,-0.022898,-0.041532,-0.682337,0.01853,0.003128,-0.213359,-0.077233,-0.403063,-0.240544,-0.000303,0.083844,-0.110162,-0.044857,0.206711,0.088185,-0.018802,0.18708,-0.132205,-0.06668,-0.124407,0.22099,-0.263628,0.13933,0.077543,-0.193923,0.189173,-0.326713,-0.189307,0.032802,-0.187104,-0.123797,0.745666,0.318327,-0.112603,-0.221356,-0.187283,0.139384,-0.252324,0.847352,-0.234124,'0'
